date,ip,id,ville,departement,region,latitude,longitude
2025-04-14 12:03:00,2a01:cb00:142b:6900:e9dd:b548:2658:2bf9,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-14 12:03:10,2a01:cb00:142b:6900:e9dd:b548:2658:2bf9,29922,Alvimare,76,28,49.6071704,0.63056453333333
2025-04-14 16:07:53,2a01:cb00:142b:6900:e9dd:b548:2658:2bf9,23662,Argentan,61,28,48.726279401198,-0.00818089820359
2025-04-14 16:12:17,2a01:cb00:142b:6900:e9dd:b548:2658:2bf9,23662,Argentan,61,28,48.726279401198,-0.00818089820359
2025-04-14 16:48:56,2a01:cb00:142b:6900:e9dd:b548:2658:2bf9,6746,Arcey,21,27,47.276903896104,4.8241446753247
2025-04-14 17:28:02,2a01:cb00:142b:6900:e9dd:b548:2658:2bf9,6851,Censerey,21,27,47.195259933775,4.3360446357616
2025-04-14 17:29:09,2a02:842a:1e6:4f01:c882:a203:47ba:e97a,33583,Antran,86,75,46.877149253731,0.52326992537313
2025-04-14 17:41:15,2a01:cb00:142b:6900:e9dd:b548:2658:2bf9,6851,Censerey,21,27,47.195259933775,4.3360446357616
2025-04-14 17:54:51,2a01:cb00:142b:6900:e9dd:b548:2658:2bf9,6851,Censerey,21,27,47.195259933775,4.3360446357616
2025-04-14 17:57:04,2a01:cb00:142b:6900:e9dd:b548:2658:2bf9,6851,Censerey,21,27,47.195259933775,4.3360446357616
2025-04-14 18:30:06,81.65.90.50,22017,Asnois,58,27,47.400455789474,3.595705368421
2025-04-14 18:33:58,81.65.90.50,35148,Chilly-Mazarin,91,11,48.704193809524,2.3091949206349
2025-04-14 18:40:03,81.65.90.50,24177,Bernieulles,62,32,50.555752361111,1.7763597222222
2025-04-14 18:41:01,81.65.90.50,24177,Bernieulles,62,32,50.555752361111,1.7763597222222
2025-04-14 18:42:15,81.65.90.50,35625,Lamentin,971,01,16.240808022989,-61.669469356322
2025-04-15 14:55:50,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 14:57:08,81.65.90.50,22453,Chemy,59,32,50.5318545,2.996854
2025-04-15 14:57:57,81.65.90.50,22453,Chemy,59,32,50.5318545,2.996854
2025-04-15 14:57:59,81.65.90.50,22453,Chemy,59,32,50.5318545,2.996854
2025-04-15 14:58:18,81.65.90.50,35089,Thiancourt,90,27,47.523987583333,6.9848285
2025-04-15 14:58:20,81.65.90.50,35089,Thiancourt,90,27,47.523987583333,6.9848285
2025-04-15 14:58:22,81.65.90.50,35089,Thiancourt,90,27,47.523987583333,6.9848285
2025-04-15 14:58:39,81.65.90.50,35089,Thiancourt,90,27,47.523987583333,6.9848285
2025-04-15 14:59:44,81.65.90.50,35089,Thiancourt,90,27,47.523987583333,6.9848285
2025-04-15 15:01:10,81.65.90.50,35089,Thiancourt,90,27,47.523987583333,6.9848285
2025-04-15 15:02:47,81.65.90.50,35089,Thiancourt,90,27,47.523987583333,6.9848285
2025-04-15 15:04:47,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 15:05:06,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 15:05:14,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 15:07:49,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 15:11:00,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 16:03:06,81.65.90.50,35089,Thiancourt,90,27,47.523987583333,6.9848285
2025-04-15 16:03:22,81.65.90.50,35089,Thiancourt,90,27,47.523987583333,6.9848285
2025-04-15 16:03:24,81.65.90.50,35089,Thiancourt,90,27,47.523987583333,6.9848285
2025-04-15 16:04:29,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 16:04:35,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 16:04:40,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 16:04:42,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 16:04:45,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 16:04:47,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 16:05:46,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 16:05:49,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 16:05:50,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 16:05:52,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 16:05:53,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 16:06:41,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 16:07:38,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 16:07:54,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 16:16:18,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 16:16:24,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,35459,Cergy,95,11,49.0331671,2.0547222
2025-04-15 16:18:59,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,6729,Agencourt,21,27,47.1235826,4.9903982
2025-04-15 16:19:18,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,6729,Agencourt,21,27,47.1235826,4.9903982
2025-04-15 16:20:49,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,22329,Armentières,59,32,50.690966585366,2.8835582926829
2025-04-15 16:21:36,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:24:18,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:24:22,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:28:45,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:29:09,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:29:13,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:29:14,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:29:15,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:29:16,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:29:17,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:29:18,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:29:19,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:29:59,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:30:03,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:30:12,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:30:13,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:30:14,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:30:38,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:31:10,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:31:19,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:31:22,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:31:23,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:31:25,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:31:26,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:31:29,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:31:30,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:31:31,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:32:05,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:32:09,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:32:19,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:32:30,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:32:44,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:32:47,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:32:55,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:08,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:09,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:10,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:10,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:11,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:12,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:14,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:15,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:16,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:27,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:28,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:28,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:29,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:35,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:39,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:41,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:51,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:53,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:54,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:55,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:33:56,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:34:01,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:34:06,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:34:08,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:34:13,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:34:17,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:34:23,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:34:25,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:34:27,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:36:41,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:36:41,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:36:44,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:36:45,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:36:46,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:36:47,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:36:48,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:36:49,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:36:50,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:36:50,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:37:15,81.65.90.50,35089,Thiancourt,90,27,47.523987583333,6.9848285
2025-04-15 16:37:16,81.65.90.50,35089,Thiancourt,90,27,47.523987583333,6.9848285
2025-04-15 16:37:19,81.65.90.50,35089,Thiancourt,90,27,47.523987583333,6.9848285
2025-04-15 16:37:20,81.65.90.50,35089,Thiancourt,90,27,47.523987583333,6.9848285
2025-04-15 16:37:24,81.65.90.50,35089,Thiancourt,90,27,47.523987583333,6.9848285
2025-04-15 16:37:26,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:37:29,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:37:31,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:37:32,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:37:33,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:37:34,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:37:35,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:37:36,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:37:37,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:37:46,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 16:37:49,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 16:37:51,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 16:37:53,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 16:37:55,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 16:37:56,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 16:37:58,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 16:38:00,81.65.90.50,29081,La Ferté-Bernard,72,52,48.18354331058,0.63454563139932
2025-04-15 16:38:39,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:38:52,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:38:55,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:38:58,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:38:58,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:39:06,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:39:09,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:39:09,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:39:11,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1740,Aiguilles,05,93,44.780105887097,6.8702014516129
2025-04-15 16:40:31,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:41:16,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:41:18,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:41:19,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:41:20,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:41:23,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:41:25,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:41:26,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:41:26,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:41:27,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:41:27,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:41:29,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:41:29,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:42:59,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:43:01,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:43:02,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:43:08,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:43:10,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:44:20,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:44:23,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:44:23,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1741,Ancelle,05,93,44.624042051282,6.2172873333333
2025-04-15 16:44:50,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
2025-04-15 16:44:52,2a01:cb00:142b:6900:98e6:e8c3:768b:f2ad,1972,Gourdon,06,93,43.724361988304,6.9692666666667
